# tau(fm)  epsilon_p(ideal) epsilon_p(shear) epsilon_p(full)  ecc_2  ecc_3  R_Pi  gamma  T[GeV]
    1.40000000e+00  2.17411634e-03  8.02570934e-05  6.74538776e-05  1.28787208e-01  1.50705070e-04  -6.64106338e-02  1.00678222e+00  4.16148087e-01
    1.42500000e+00  2.32317050e-03  1.10777201e-04  9.74189535e-05  1.28499233e-01  1.50555080e-04  -6.74635878e-02  1.00720777e+00  4.13337961e-01
    1.45000000e+00  2.47744140e-03  1.44074250e-04  1.30189231e-04  1.28206204e-01  1.50399018e-04  -6.85207144e-02  1.00764492e+00  4.10590511e-01
    1.47500000e+00  2.63690891e-03  1.80232681e-04  1.65854512e-04  1.27908178e-01  1.50236047e-04  -6.95764828e-02  1.00809353e+00  4.07893272e-01
    1.50000000e+00  2.80158602e-03  2.19314682e-04  2.04481715e-04  1.27605216e-01  1.50061157e-04  -7.06359222e-02  1.00855344e+00  4.05251345e-01
    1.52500000e+00  2.97146563e-03  2.61396607e-04  2.46153091e-04  1.27297377e-01  1.49886082e-04  -7.17003472e-02  1.00902452e+00  4.02659085e-01
    1.55000000e+00  3.14653260e-03  3.06547116e-04  2.90942872e-04  1.26984723e-01  1.49704994e-04  -7.27642956e-02  1.00950662e+00  4.00113519e-01
    1.57500000e+00  3.32679292e-03  3.54831628e-04  3.38922169e-04  1.26667297e-01  1.49517134e-04  -7.38368880e-02  1.00999959e+00  3.97618221e-01
    1.60000000e+00  3.51221561e-03  4.06331921e-04  3.90179593e-04  1.26345163e-01  1.49318961e-04  -7.49122797e-02  1.01050328e+00  3.95164010e-01
    1.62500000e+00  3.70280037e-03  4.61099933e-04  4.44772883e-04  1.26018388e-01  1.49111927e-04  -7.59932214e-02  1.01101756e+00  3.92756499e-01
    1.65000000e+00  3.89852441e-03  5.19197088e-04  5.02769790e-04  1.25687051e-01  1.48893878e-04  -7.70822309e-02  1.01154227e+00  3.90389403e-01
    1.67500000e+00  4.09936529e-03  5.80685161e-04  5.64239084e-04  1.25351240e-01  1.48662666e-04  -7.81755572e-02  1.01207725e+00  3.88061448e-01
    1.70000000e+00  4.30531458e-03  6.45610730e-04  6.29233831e-04  1.25011052e-01  1.48405704e-04  -7.92776032e-02  1.01262235e+00  3.85775341e-01
    1.72500000e+00  4.51633253e-03  7.14044259e-04  6.97832049e-04  1.24666604e-01  1.48128267e-04  -8.03843916e-02  1.01317743e+00  3.83523715e-01
    1.75000000e+00  4.73240720e-03  7.86034341e-04  7.70089166e-04  1.24317988e-01  1.47825330e-04  -8.14963476e-02  1.01374232e+00  3.81311191e-01
    1.77500000e+00  4.95350614e-03  8.61634930e-04  8.46067141e-04  1.23965276e-01  1.47497378e-04  -8.26168332e-02  1.01431686e+00  3.79133176e-01
    1.80000000e+00  5.17959302e-03  9.40913751e-04  9.25843105e-04  1.23608553e-01  1.47148480e-04  -8.37413328e-02  1.01490091e+00  3.76987723e-01
    1.82500000e+00  5.41064735e-03  1.02391325e-03  1.00946815e-03  1.23247889e-01  1.46778216e-04  -8.48738280e-02  1.01549431e+00  3.74878307e-01
    1.85000000e+00  5.64662027e-03  1.11068969e-03  1.09700767e-03  1.22883354e-01  1.46391260e-04  -8.60131205e-02  1.01609692e+00  3.72798517e-01
    1.87500000e+00  5.88748176e-03  1.20127328e-03  1.18849946e-03  1.22515027e-01  1.45980709e-04  -8.71573385e-02  1.01670857e+00  3.70751007e-01
    1.90000000e+00  6.13319750e-03  1.29569572e-03  1.28398300e-03  1.22143008e-01  1.45549718e-04  -8.83110943e-02  1.01732913e+00  3.68734222e-01
    1.92500000e+00  6.38372380e-03  1.39400545e-03  1.38351569e-03  1.21767388e-01  1.45102033e-04  -8.94713470e-02  1.01795845e+00  3.66744557e-01
    1.95000000e+00  6.63904176e-03  1.49623400e-03  1.48713808e-03  1.21388267e-01  1.44638858e-04  -9.06374703e-02  1.01859638e+00  3.64786329e-01
    1.97500000e+00  6.89909418e-03  1.60242220e-03  1.59490149e-03  1.21005745e-01  1.44170543e-04  -9.18121850e-02  1.01924277e+00  3.62854395e-01
    2.00000000e+00  7.16383938e-03  1.71261906e-03  1.70686656e-03  1.20619941e-01  1.43674637e-04  -9.29922722e-02  1.01989747e+00  3.60948797e-01
    2.02500000e+00  7.43323686e-03  1.82685374e-03  1.82307391e-03  1.20230960e-01  1.43181610e-04  -9.41787768e-02  1.02056033e+00  3.59071232e-01
    2.05000000e+00  7.70721770e-03  1.94515913e-03  1.94356756e-03  1.19838888e-01  1.42673125e-04  -9.53728049e-02  1.02123122e+00  3.57217464e-01
    2.07500000e+00  7.98574201e-03  2.06757557e-03  2.06839914e-03  1.19443819e-01  1.42184571e-04  -9.65719093e-02  1.02190996e+00  3.55389471e-01
    2.10000000e+00  8.26875172e-03  2.19411618e-03  2.19759178e-03  1.19045834e-01  1.41690982e-04  -9.77788999e-02  1.02259641e+00  3.53586154e-01
    2.12500000e+00  8.55618748e-03  2.32480342e-03  2.33117831e-03  1.18645021e-01  1.41218508e-04  -9.89945654e-02  1.02329042e+00  3.51804798e-01
    2.15000000e+00  8.84801696e-03  2.45966469e-03  2.46919752e-03  1.18241469e-01  1.40745178e-04  -1.00217342e-01  1.02399185e+00  3.50048498e-01
    2.17500000e+00  9.14416267e-03  2.59870837e-03  2.61166887e-03  1.17835266e-01  1.40272170e-04  -1.01449211e-01  1.02470054e+00  3.48314056e-01
    2.20000000e+00  9.44456835e-03  2.74196405e-03  2.75863448e-03  1.17426486e-01  1.39807106e-04  -1.02690122e-01  1.02541635e+00  3.46600574e-01
    2.22500000e+00  9.74918816e-03  2.88944984e-03  2.91012492e-03  1.17015192e-01  1.39340614e-04  -1.03939236e-01  1.02613914e+00  3.44910302e-01
    2.25000000e+00  1.00579343e-02  3.04117573e-03  3.06616283e-03  1.16601418e-01  1.38912931e-04  -1.05198407e-01  1.02686877e+00  3.43240066e-01
    2.27500000e+00  1.03707542e-02  3.19717860e-03  3.22680019e-03  1.16185310e-01  1.38449698e-04  -1.06466981e-01  1.02760510e+00  3.41589991e-01
    2.30000000e+00  1.06875873e-02  3.35747431e-03  3.39206740e-03  1.15766946e-01  1.38019786e-04  -1.07744037e-01  1.02834798e+00  3.39961189e-01
    2.32500000e+00  1.10083383e-02  3.52205526e-03  3.56196934e-03  1.15346411e-01  1.37597123e-04  -1.09031591e-01  1.02909727e+00  3.38351010e-01
    2.35000000e+00  1.13329592e-02  3.69093343e-03  3.73653155e-03  1.14923768e-01  1.37185323e-04  -1.10329629e-01  1.02985282e+00  3.36760187e-01
    2.37500000e+00  1.16613867e-02  3.86410301e-03  3.91576076e-03  1.14499106e-01  1.36723859e-04  -1.11636720e-01  1.03061450e+00  3.35188908e-01
    2.40000000e+00  1.19935310e-02  4.04156480e-03  4.09967183e-03  1.14072574e-01  1.36236839e-04  -1.12953603e-01  1.03138216e+00  3.33635070e-01
    2.42500000e+00  1.23293422e-02  4.22332934e-03  4.28829049e-03  1.13644227e-01  1.35785640e-04  -1.14279447e-01  1.03215567e+00  3.32099747e-01
    2.45000000e+00  1.26687484e-02  4.40939765e-03  4.48163278e-03  1.13214129e-01  1.35302000e-04  -1.15612503e-01  1.03293490e+00  3.30582489e-01
    2.47500000e+00  1.30116522e-02  4.59975585e-03  4.67969935e-03  1.12782329e-01  1.34824832e-04  -1.16953730e-01  1.03371969e+00  3.29081615e-01
    2.50000000e+00  1.33580019e-02  4.79441220e-03  4.88251431e-03  1.12348897e-01  1.34350306e-04  -1.18303337e-01  1.03450990e+00  3.27598337e-01
    2.52500000e+00  1.37077211e-02  4.99336437e-03  5.09009460e-03  1.11913988e-01  1.33903267e-04  -1.19661613e-01  1.03530543e+00  3.26131871e-01
    2.55000000e+00  1.40607002e-02  5.19658861e-03  5.30243329e-03  1.11477666e-01  1.33445304e-04  -1.21029934e-01  1.03610616e+00  3.24680840e-01
    2.57500000e+00  1.44168776e-02  5.40408839e-03  5.51954836e-03  1.11040013e-01  1.32962454e-04  -1.22408331e-01  1.03691198e+00  3.23246479e-01
    2.60000000e+00  1.47761824e-02  5.61586588e-03  5.74145650e-03  1.10601134e-01  1.32493380e-04  -1.23794331e-01  1.03772273e+00  3.21827957e-01
    2.62500000e+00  1.51385113e-02  5.83190297e-03  5.96815323e-03  1.10161003e-01  1.32027238e-04  -1.25187649e-01  1.03853826e+00  3.20424050e-01
    2.65000000e+00  1.55038058e-02  6.05218958e-03  6.19964255e-03  1.09719572e-01  1.31517195e-04  -1.26588610e-01  1.03935844e+00  3.19035830e-01
    2.67500000e+00  1.58720098e-02  6.27671999e-03  6.43593246e-03  1.09277137e-01  1.31034676e-04  -1.27996263e-01  1.04018315e+00  3.17662621e-01
    2.70000000e+00  1.62430210e-02  6.50546238e-03  6.67700175e-03  1.08833820e-01  1.30563483e-04  -1.29411855e-01  1.04101226e+00  3.16303239e-01
    2.72500000e+00  1.66167816e-02  6.73840331e-03  6.92285225e-03  1.08389632e-01  1.30059859e-04  -1.30836525e-01  1.04184564e+00  3.14958545e-01
    2.75000000e+00  1.69932351e-02  6.97553097e-03  7.17348922e-03  1.07944602e-01  1.29619788e-04  -1.32268500e-01  1.04268318e+00  3.13628243e-01
    2.77500000e+00  1.73722726e-02  7.21680798e-03  7.42889137e-03  1.07498751e-01  1.29140663e-04  -1.33706492e-01  1.04352470e+00  3.12311129e-01
    2.80000000e+00  1.77538138e-02  7.46220906e-03  7.68905100e-03  1.07052153e-01  1.28694623e-04  -1.35150418e-01  1.04437006e+00  3.11007737e-01
    2.82500000e+00  1.81377919e-02  7.71171956e-03  7.95396824e-03  1.06604739e-01  1.28241451e-04  -1.36599226e-01  1.04521913e+00  3.09718212e-01
    2.85000000e+00  1.85241139e-02  7.96531017e-03  8.22362674e-03  1.06156602e-01  1.27795216e-04  -1.38050971e-01  1.04607177e+00  3.08441295e-01
    2.87500000e+00  1.89126923e-02  8.22294710e-03  8.49800729e-03  1.05707911e-01  1.27301272e-04  -1.39505466e-01  1.04692782e+00  3.07177156e-01
    2.90000000e+00  1.93034659e-02  8.48457135e-03  8.77706312e-03  1.05258723e-01  1.26790886e-04  -1.40963488e-01  1.04778713e+00  3.05926366e-01
    2.92500000e+00  1.96963620e-02  8.75013758e-03  9.06075830e-03  1.04809078e-01  1.26282190e-04  -1.42423702e-01  1.04864960e+00  3.04687694e-01
    2.95000000e+00  2.00912960e-02  9.01961150e-03  9.34907765e-03  1.04359041e-01  1.25708841e-04  -1.43885937e-01  1.04951509e+00  3.03460928e-01
    2.97500000e+00  2.04882014e-02  9.29297124e-03  9.64203203e-03  1.03908668e-01  1.25090428e-04  -1.45352514e-01  1.05038348e+00  3.02246934e-01
    3.00000000e+00  2.08869563e-02  9.57018594e-03  9.93962660e-03  1.03458003e-01  1.24477607e-04  -1.46822419e-01  1.05125470e+00  3.01044712e-01
    3.02500000e+00  2.12874222e-02  9.85119235e-03  1.02418147e-02  1.03006960e-01  1.23826069e-04  -1.48295025e-01  1.05212864e+00  2.99853726e-01
    3.05000000e+00  2.16895140e-02  1.01359667e-02  1.05485948e-02  1.02555635e-01  1.23245194e-04  -1.49770426e-01  1.05300518e+00  2.98674821e-01
    3.07500000e+00  2.20931219e-02  1.04245255e-02  1.08600072e-02  1.02104210e-01  1.22704419e-04  -1.51249925e-01  1.05388419e+00  2.97507383e-01
    3.10000000e+00  2.24981401e-02  1.07168377e-02  1.11760377e-02  1.01652828e-01  1.22178410e-04  -1.52732574e-01  1.05476559e+00  2.96350752e-01
    3.12500000e+00  2.29044719e-02  1.10128026e-02  1.14965798e-02  1.01201550e-01  1.21632690e-04  -1.54218789e-01  1.05564927e+00  2.95205257e-01
    3.15000000e+00  2.33120779e-02  1.13123263e-02  1.18215175e-02  1.00750458e-01  1.21130202e-04  -1.55711590e-01  1.05653512e+00  2.94070972e-01
    3.17500000e+00  2.37209462e-02  1.16153844e-02  1.21508206e-02  1.00299599e-01  1.20641528e-04  -1.57211401e-01  1.05742310e+00  2.92947213e-01
    3.20000000e+00  2.41310566e-02  1.19219831e-02  1.24845031e-02  9.98489446e-02  1.20153556e-04  -1.58716490e-01  1.05831310e+00  2.91833815e-01
